SimTime,COG Pos.x [m],COG Pos.y [m],COG Pos.z [m],Port Pos.x [m],Port Pos.y [m],Port Pos.z [m],COG Vel.x [m],COG Vel.y [m],COG Vel.z [m],Port Vel.x [m],Port Vel.y [m],Port Vel.z [m],Rot Angle.x [deg],Rot Angle.y [deg],Rot Angle.z [deg],Rot. Rate.x [deg/s],Rot. Rate.y [deg/s],Rot. Rate.z [deg/s],Rot. Rate.x [deg/s] (VLCS),Rot. Rate.y [deg/s] (VLCS),Rot. Rate.Z [deg/s] (VLCS),Tank mass [kg],THC.z,THC.y,THC.x,RHC.x,RHC.y,RHC.z,MFDLeft,MFDRight,MyROT.m11,MyROT.m12,MyROT.m13,MyROT.m21,MyROT.m22,MyROT.m23,MyROT.m31,MyROT.m32,MyROT.m33,TgtRot.m11,TgtRot.m12,TgtRot.m13,TgtRot.m21,TgtRot.m22,TgtRot.m23,TgtRot.m31,TgtRot.m32,TgtRot.m33,MyAngVel.x,MyAngVel.y,MyAngVel.z,TgtAngVel.x,TgtAngVel.y,TgtAngVel.z,RelPos.x,RelPos.y,RelPos.z,RelVel.x,RelVel.y,RelVel.z,MySs.x,MySs.y,MySs.z,TgtSs.x,TgtSs.y,TgtSs.z,MyLVPos.x,MyLVPos.y,MyLVPos.z,MyLVVel.x,MyLVVel.y,MyLVVel.z,TgtLVPos.x,TgtLVPos.y,TgtLVPos.z,TgtLVVel.x,TgtLVVel.y,TgtLVVel.z,MyDockPos.x,MyDockPos.y,MyDockPos.z,MyDockDir.x,MyDockDir.y,MyDockDir.z,MyDockRot.x,MyDockRot.y,MyDockRot.z,TgtDockPos.x,TgtDockPos.y,TgtDockPos.z,TgtDockDir.x,TgtDockDir.y,TgtDockDir.z,TgtDockRot.x,TgtDockRot.y,TgtDockRot.z,PeriscopePos.x,PeriscopePos.y,PeriscopePos.z,VLCStoISSTPLCS.m11,m12,m13,m21,m22,m23,m31,m32,m33,viewPointInt.x,viewPointInt.y,viewPointInt.z,Lateral Offset,Lateral Velocity,Ideal Approach Vel,Angle to Port,Approach Cone,Max Rot Angle,Max Rot Velocity,Shifted_SimTime
353.1096,29.307,-0.078,0.055,25.336,0.087,0.05,-0.117,0.02,0.003,-0.117,0.009,0.004,0.535,-0.055,1.278,0.002,0.008,-0.15,-0.004,0.0,0.0,851.626,-0.0,0.0,-0.0,0.0,0.0,-0.231,0.0,0.0,0.6684,-0.6265,0.4009,-0.3898,-0.7541,-0.5286,0.6335,0.197,-0.7482,0.9096,0.0279,0.4146,0.2581,-0.8199,-0.511,0.3257,0.5718,-0.753,-0.0042,0.0001,0.0,-0.0017,-0.0017,0.0,-27.3709,37.0599,47.1438,-0.0713,-0.1948,-0.0528,0.0,0.0434,-0.3667,0.0,0.0,0.0,2841292.3615,1834364.5966,5818709.04,-4711.0329,-4758.3502,3801.0732,2841319.7324,1834327.5367,5818661.8963,-4710.9616,-4758.1554,3801.126,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,29.0705,-1.6809,0.0697,0.0007,0.0227,-0.9997,-0.0093,0.9997,0.0228,-1.0,-0.0093,-0.0009,0.0,-1.0183,0.043,0.09544108130150245,0.020223748416156685,-0.146535,2.552524613929211,5.167614823622983,,,353.3244
353.3244,29.282,-0.074,0.055,25.311,0.088,0.051,-0.117,0.02,0.003,-0.117,0.007,0.004,0.536,-0.053,1.243,0.002,0.008,-0.178,-0.005,0.0,0.0,851.587,-0.0,0.0,-0.0,0.0,0.0,-0.231,0.0,0.0,0.6684,-0.6261,0.4015,-0.3898,-0.7546,-0.5278,0.6335,0.1963,-0.7484,0.9094,0.0281,0.4149,0.2582,-0.8201,-0.5106,0.3259,0.5715,-0.7531,-0.0051,0.0001,0.0,-0.0017,-0.0017,0.0,-27.3855,37.02,47.1328,-0.0713,-0.1948,-0.0528,0.0,0.0434,-0.3667,0.0,0.0,0.0,2840320.3953,1833382.8968,5819493.0402,-4711.7992,-4758.8449,3799.5035,2840347.7808,1833345.8768,5819445.9074,-4711.7279,-4758.6501,3799.5563,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,29.0462,-1.6769,0.0698,0.0007,0.0223,-0.9997,-0.0093,0.9996,0.0223,-1.0,-0.0093,-0.001,0.0,-1.0302,0.0418,0.09220086767487602,0.020223748416156685,-0.14641,2.5116898124693723,5.1632066491052715,,,353.5289
353.5289,29.258,-0.07,0.056,25.287,0.09,0.052,-0.117,0.02,0.003,-0.117,0.007,0.004,0.536,-0.052,1.206,0.002,0.008,-0.178,-0.006,0.0,0.0,851.587,-0.0,0.0,-0.0,0.0,0.0,-0.231,0.0,0.0,0.6684,-0.6256,0.4022,-0.3898,-0.7552,-0.527,0.6335,0.1955,-0.7487,0.9093,0.0282,0.4152,0.2584,-0.8203,-0.5102,0.3262,0.5712,-0.7532,-0.0056,0.0001,0.0,-0.0017,-0.0017,0.0,-27.4004,36.9788,47.1215,-0.0713,-0.1948,-0.0528,0.0,0.0434,-0.3667,0.0,0.0,0.0,2839316.2593,1832368.7657,5820302.5154,-4712.5905,-4759.3556,3797.8819,2839343.6597,1832331.7869,5820255.3939,-4712.5192,-4759.1608,3797.9347,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,29.0232,-1.6731,0.0709,0.0008,0.0217,-0.9998,-0.0094,0.9997,0.0217,-1.0,-0.0094,-0.0009,0.0,-1.0437,0.0442,0.08964373932405989,0.020223748416156685,-0.14629,2.4870521373499384,5.158974801568268,,,353.7334
353.7334,29.234,-0.066,0.057,25.263,0.091,0.052,-0.117,0.02,0.003,-0.117,0.007,0.004,0.536,-0.05,1.17,0.002,0.008,-0.178,-0.006,0.0,0.0,851.587,-0.0,0.0,-0.0,0.0,0.0,-0.231,0.0,0.0,0.6684,-0.6252,0.4029,-0.3898,-0.7558,-0.5261,0.6335,0.1946,-0.7489,0.9091,0.0284,0.4155,0.2586,-0.8205,-0.5098,0.3265,0.5709,-0.7533,-0.0056,0.0001,0.0,-0.0017,-0.0017,0.0,-27.4147,36.9393,47.1107,-0.0712,-0.1948,-0.0528,0.0,0.0434,-0.3667,0.0,0.0,0.0,2838353.0807,1831396.0575,5821078.521,-4713.3491,-4759.8451,3796.3265,2838380.4954,1831359.1182,5821031.4103,-4713.2778,-4759.6503,3796.3792,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,29.0002,-1.6692,0.0718,0.0008,0.0211,-0.9998,-0.0093,0.9997,0.0211,-1.0,-0.0093,-0.0009,0.0,-1.057,0.0457,0.0872066511224918,0.020223748416156685,-0.14617000000000002,2.445758660820442,5.154742954031265,,,353.9363
353.9363,29.211,-0.062,0.057,25.24,0.093,0.053,-0.116,0.02,0.003,-0.117,0.008,0.004,0.537,-0.048,1.134,0.002,0.008,-0.178,-0.006,0.0,0.0,851.587,-0.0,0.0,-0.0,0.0,0.0,-0.231,0.0,0.0,0.6684,-0.6247,0.4036,-0.3898,-0.7564,-0.5252,0.6334,0.1938,-0.7491,0.909,0.0285,0.4158,0.2588,-0.8207,-0.5094,0.3267,0.5707,-0.7534,-0.0056,0.0001,0.0,-0.0017,-0.0017,0.0,-27.429,36.8999,47.0998,-0.0712,-0.1948,-0.0528,0.0,0.0434,-0.3667,0.0,0.0,0.0,2837390.5457,1830424.0552,5821853.5643,-4714.1068,-4760.334,3794.7721,2837417.9747,1830387.1553,5821806.4644,-4714.0356,-4760.1391,3794.8249,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.9782,-1.6655,0.0719,0.0007,0.0204,-0.9997,-0.0093,0.9997,0.0204,-0.9999,-0.0094,-0.0009,0.0,-1.0752,0.0465,0.08421995013059555,0.020223748416156685,-0.146055,2.421356477909839,5.15068743347497,,,354.1471
354.1471,29.186,-0.058,0.058,25.215,0.094,0.054,-0.116,0.02,0.003,-0.117,0.005,0.004,0.537,-0.047,1.093,0.002,0.009,-0.215,-0.006,0.0,0.0,851.536,-0.0,0.0,-0.0,0.0,0.0,-0.254,0.0,0.0,0.6685,-0.6243,0.4043,-0.3898,-0.757,-0.5244,0.6334,0.1929,-0.7494,0.9088,0.0287,0.4162,0.259,-0.8209,-0.509,0.327,0.5704,-0.7535,-0.0056,0.0001,0.0,-0.0017,-0.0017,0.0,-27.4433,36.8607,47.0891,-0.0712,-0.1948,-0.0527,0.0,0.0434,-0.3667,0.0,0.0,0.0,2836434.0182,1829458.1759,5822623.334,-4714.8594,-4760.8194,3793.2275,2836461.4615,1829421.3152,5822576.2449,-4714.7882,-4760.6246,3793.2803,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.9541,-1.6616,0.0728,0.0006,0.0199,-0.9999,-0.0094,0.9998,0.0198,-1.0,-0.0093,-0.0008,0.0,-1.0868,0.0487,0.08202438661763951,0.020223748416156685,-0.14593,2.380345786782609,5.146279258957259,,,354.3538
354.3538,29.162,-0.054,0.059,25.191,0.095,0.055,-0.116,0.02,0.003,-0.117,0.005,0.004,0.538,-0.045,1.049,0.002,0.009,-0.215,-0.006,0.0,0.0,851.536,-0.0,0.0,-0.0,0.0,0.0,-0.254,0.0,0.0,0.6685,-0.6238,0.4051,-0.3898,-0.7577,-0.5234,0.6334,0.192,-0.7496,0.9087,0.0288,0.4165,0.2592,-0.8211,-0.5086,0.3273,0.5701,-0.7535,-0.0062,0.0001,0.0,-0.0017,-0.0017,0.0,-27.4582,36.8196,47.0778,-0.0712,-0.1948,-0.0527,0.0,0.0434,-0.3667,0.0,0.0,0.0,2835430.6068,1828445.0145,5823430.366,-4715.6485,-4761.3283,3791.6073,2835458.065,1828408.1949,5823383.2882,-4715.5773,-4761.1335,3791.66,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.9313,-1.658,0.0739,0.0006,0.0191,-0.9997,-0.0094,0.9999,0.0191,-1.0,-0.0094,-0.0008,0.0,-1.1059,0.0496,0.07998124780221924,0.020223748416156685,-0.14581,2.339333403384407,5.142047411420255,,,354.5598
354.5598,29.138,-0.05,0.059,25.167,0.096,0.056,-0.116,0.02,0.003,-0.117,0.005,0.004,0.538,-0.043,1.005,0.002,0.009,-0.215,-0.006,0.0,0.0,851.536,-0.0,0.0,-0.0,0.0,0.0,-0.254,0.0,0.0,0.6685,-0.6232,0.4059,-0.3898,-0.7583,-0.5225,0.6334,0.1911,-0.7499,0.9085,0.029,0.4168,0.2593,-0.8212,-0.5082,0.3276,0.5699,-0.7536,-0.0062,0.0001,0.0,-0.0017,-0.0017,0.0,-27.4724,36.7802,47.067,-0.0712,-0.1948,-0.0527,0.0,0.0434,-0.3667,0.0,0.0,0.0,2834466.6451,1827471.7433,5824205.2159,-4716.4062,-4761.8169,3790.0508,2834494.1176,1827434.9631,5824158.1488,-4716.335,-4761.6221,3790.1035,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.9085,-1.6538,0.074,0.0006,0.0184,-0.9998,-0.0094,0.9997,0.0183,-1.0,-0.0094,-0.0008,0.0,-1.1249,0.0518,0.07733692520394123,0.020223748416156685,-0.14569000000000001,2.298712736289603,5.137815563883253,,,354.7673
354.7673,29.114,-0.046,0.06,25.143,0.097,0.056,-0.116,0.02,0.003,-0.116,0.005,0.004,0.539,-0.041,0.961,0.002,0.009,-0.215,-0.006,0.0,0.0,851.536,-0.0,0.0,-0.0,0.0,0.0,-0.254,0.0,0.0,0.6685,-0.6227,0.4066,-0.3898,-0.759,-0.5215,0.6334,0.1901,-0.7501,0.9084,0.0291,0.4171,0.2595,-0.8214,-0.5079,0.3278,0.5696,-0.7537,-0.0062,0.0001,0.0,-0.0017,-0.0017,0.0,-27.4869,36.7402,47.056,-0.0711,-0.1948,-0.0527,0.0,0.0434,-0.3667,0.0,0.0,0.0,2833490.4459,1826486.174,5824989.4517,-4717.1731,-4762.3113,3788.4746,2833517.9328,1826449.4338,5824942.3957,-4717.1019,-4762.1165,3788.5273,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.8859,-1.6501,0.075,0.0006,0.0175,-0.9998,-0.0094,0.9998,0.0175,-1.0,-0.0094,-0.0008,0.0,-1.1437,0.0529,0.07560423268574319,0.020223748416156685,-0.14557,2.2572751264648825,5.13358371634625,,,354.9735
354.9735,29.09,-0.042,0.061,25.119,0.098,0.057,-0.116,0.02,0.003,-0.116,0.005,0.004,0.539,-0.039,0.916,0.002,0.009,-0.215,-0.006,0.0,0.0,851.536,-0.0,0.0,-0.0,0.0,0.0,-0.254,0.0,0.0,0.6685,-0.6222,0.4074,-0.3898,-0.7597,-0.5205,0.6334,0.1891,-0.7504,0.9082,0.0293,0.4174,0.2597,-0.8216,-0.5075,0.3281,0.5693,-0.7538,-0.0062,0.0001,0.0,-0.0017,-0.0017,0.0,-27.5013,36.7003,47.0451,-0.0711,-0.1948,-0.0527,0.0,0.0434,-0.3667,0.0,0.0,0.0,2832514.9549,1825501.3774,5825772.6649,-4717.9391,-4762.805,3786.8995,2832542.4562,1825464.677,5825725.6198,-4717.8679,-4762.6102,3786.9522,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.8632,-1.6463,0.0759,0.0006,0.0167,-0.9999,-0.0094,0.9998,0.0168,-1.0,-0.0094,-0.0007,0.0,-1.1614,0.0556,0.0740607858451421,0.020223748416156685,-0.14545,2.216276094523345,5.1293518688092465,,,355.1877
355.1877,29.065,-0.037,0.061,25.094,0.1,0.058,-0.116,0.02,0.003,-0.116,0.007,0.004,0.539,-0.038,0.871,0.002,0.008,-0.188,-0.006,0.0,0.0,851.514,-0.0,0.0,-0.0,0.0,0.0,-0.112,0.0,0.0,0.6685,-0.6216,0.4082,-0.3898,-0.7604,-0.5195,0.6333,0.1882,-0.7506,0.9081,0.0294,0.4178,0.2599,-0.8218,-0.5071,0.3284,0.569,-0.7539,-0.0062,0.0001,0.0,-0.0017,-0.0017,0.0,-27.5159,36.6602,47.0341,-0.0711,-0.1948,-0.0527,0.0,0.0434,-0.3667,0.0,0.0,0.0,2831532.9703,1824510.084,5826560.6351,-4718.7097,-4763.3016,3785.3141,2831560.4862,1824473.4238,5826513.6011,-4718.6386,-4763.1068,3785.3667,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.8393,-1.6415,0.0761,0.0005,0.016,-0.9999,-0.0095,0.9998,0.016,-0.9999,-0.0095,-0.0007,0.0,-1.1793,0.0556,0.07134423592694787,0.020223748416156685,-0.145325,2.1777315910936124,5.1249436942915345,,,355.3967
355.3967,29.041,-0.033,0.062,25.069,0.102,0.059,-0.116,0.021,0.003,-0.116,0.011,0.004,0.54,-0.036,0.836,0.002,0.008,-0.147,-0.006,0.0,0.0,851.48,-0.0,0.0,-0.0,0.0,0.0,-0.136,0.0,0.0,0.6685,-0.6211,0.409,-0.3898,-0.761,-0.5185,0.6333,0.1872,-0.7509,0.9079,0.0296,0.4181,0.2601,-0.822,-0.5067,0.3287,0.5688,-0.754,-0.0057,0.0001,0.0,-0.0017,-0.0017,0.0,-27.5309,36.6186,47.0227,-0.0711,-0.1948,-0.0527,0.0,0.0434,-0.3667,0.0,0.0,0.0,2830517.2724,1823484.8189,5827375.1751,-4719.5065,-4763.815,3783.6742,2830544.8033,1823448.2003,5827328.1524,-4719.4354,-4763.6201,3783.7269,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.8165,-1.6376,0.077,0.0005,0.0152,-0.9999,-0.0094,0.9998,0.0152,-0.9999,-0.0094,-0.0006,0.0,-1.1984,0.0597,0.07023531875061151,0.021213203435596427,-0.145205,2.152696506009404,5.120711846754531,,,355.5992
355.5992,29.018,-0.029,0.063,25.046,0.104,0.06,-0.116,0.021,0.003,-0.116,0.014,0.004,0.54,-0.034,0.811,0.002,0.007,-0.099,-0.005,0.0,0.0,851.44,-0.0,0.0,-0.0,0.0,0.0,-0.136,0.0,0.0,0.6685,-0.6206,0.4097,-0.3898,-0.7616,-0.5176,0.6333,0.1863,-0.7511,0.9078,0.0297,0.4184,0.2603,-0.8222,-0.5063,0.3289,0.5685,-0.7541,-0.005,0.0001,0.0,-0.0017,-0.0017,0.0,-27.5455,36.5785,47.0117,-0.0711,-0.1948,-0.0526,0.0,0.0434,-0.3667,0.0,0.0,0.0,2829535.9195,1822494.2825,5828161.7079,-4720.2758,-4764.3106,3782.0898,2829563.4649,1822457.704,5828114.6962,-4720.2048,-4764.1157,3782.1425,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.7946,-1.6339,0.078,0.0005,0.0145,-0.9999,-0.0094,0.9999,0.0146,-0.9999,-0.0094,-0.0006,0.0,-1.2148,0.0598,0.06935416353759881,0.021213203435596427,-0.14509,2.1281534755865934,5.116656326198237,,,355.8067
355.8067,28.994,-0.024,0.063,25.022,0.107,0.06,-0.116,0.022,0.003,-0.116,0.018,0.004,0.541,-0.033,0.795,0.002,0.007,-0.055,-0.004,0.0,0.0,851.403,-0.0,0.0,-0.0,0.0,0.0,-0.089,0.0,0.0,0.6685,-0.6202,0.4103,-0.3898,-0.7621,-0.5169,0.6333,0.1856,-0.7513,0.9076,0.0299,0.4187,0.2605,-0.8223,-0.5059,0.3292,0.5682,-0.7542,-0.0042,0.0001,0.0,-0.0017,-0.0017,0.0,-27.5597,36.5392,47.001,-0.071,-0.1948,-0.0526,0.0,0.0434,-0.3667,0.0,0.0,0.0,2828576.6622,1821526.1043,5828930.0875,-4721.0275,-4764.7947,3780.5412,2828604.2219,1821489.5651,5828883.0865,-4720.9565,-4764.5998,3780.5938,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.7713,-1.6288,0.078,0.0005,0.0141,-0.9999,-0.0094,0.9998,0.0142,-0.9999,-0.0094,-0.0006,0.0,-1.2215,0.061,0.0674166151627327,0.022203603311174516,-0.14497,2.105562803816075,5.112424478661233,,,356.0106
356.0106,28.97,-0.02,0.064,24.998,0.111,0.061,-0.115,0.022,0.003,-0.115,0.022,0.004,0.541,-0.032,0.789,0.002,0.007,-0.007,-0.003,0.0,0.0,851.363,-0.0,0.0,-0.0,0.0,0.0,-0.065,0.0,0.0,0.6686,-0.6199,0.4108,-0.3898,-0.7625,-0.5163,0.6333,0.185,-0.7515,0.9075,0.03,0.419,0.2606,-0.8225,-0.5055,0.3295,0.5679,-0.7542,-0.0034,0.0001,0.0,-0.0017,-0.0017,0.0,-27.5743,36.499,46.99,-0.071,-0.1948,-0.0526,0.0,0.0434,-0.3667,0.0,0.0,0.0,2827597.3187,1820537.711,5829714.1066,-4721.7946,-4765.2886,3778.9602,2827624.893,1820501.212,5829667.1166,-4721.7235,-4765.0937,3779.0128,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.7478,-1.6249,0.079,0.0004,0.0138,-0.9999,-0.0096,0.9998,0.0138,-1.0,-0.0094,-0.0006,0.0,-1.227,0.062,0.06705221845696084,0.022203603311174516,-0.14485,2.113867194772435,5.10819263112423,,,356.2136
356.2136,28.947,-0.015,0.065,24.975,0.116,0.062,-0.115,0.022,0.003,-0.115,0.025,0.003,0.541,-0.03,0.792,0.002,0.006,0.04,-0.003,0.0,0.0,851.324,-0.0,0.0,-0.0,0.0,0.0,-0.065,0.0,0.0,0.6686,-0.6197,0.4111,-0.3898,-0.7629,-0.5158,0.6333,0.1846,-0.7516,0.9073,0.0302,0.4193,0.2608,-0.8227,-0.5051,0.3297,0.5677,-0.7543,-0.0026,0.0001,0.0,-0.0017,-0.0017,0.0,-27.5887,36.4594,46.9792,-0.071,-0.1948,-0.0526,0.0,0.0434,-0.3666,0.0,0.0,0.0,2826633.4222,1819564.9637,5830485.3141,-4722.5491,-4765.7743,3777.4041,2826661.0109,1819528.5043,5830438.3349,-4722.4781,-4765.5795,3777.4567,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.7249,-1.6201,0.0801,0.0005,0.0137,-0.9998,-0.0094,0.9999,0.0137,-1.0,-0.0095,-0.0005,0.0,-1.2257,0.0649,0.06670832032063168,0.022203603311174516,-0.144735,2.1241914936100885,5.104137110567936,,,356.4248
356.4248,28.923,-0.01,0.065,24.951,0.122,0.063,-0.112,0.023,0.003,-0.112,0.025,0.003,0.542,-0.029,0.803,0.002,0.006,0.041,-0.002,0.0,0.0,851.272,-1.0,0.0,-0.0,0.0,0.0,-0.112,0.0,0.0,0.6686,-0.6195,0.4114,-0.3899,-0.7631,-0.5155,0.6333,0.1843,-0.7517,0.9072,0.0303,0.4197,0.261,-0.8229,-0.5047,0.33,0.5674,-0.7544,-0.0018,0.0001,0.0,-0.0017,-0.0017,0.0,-27.6029,36.4202,46.9686,-0.071,-0.1948,-0.0526,0.0,0.0434,-0.3666,0.0,0.0,0.0,2825678.3318,1818601.1589,5831249.0411,-4723.2964,-4766.2553,3775.8623,2825705.9348,1818564.7387,5831202.0725,-4723.2254,-4766.0605,3775.9149,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.7007,-1.6151,0.0801,0.0004,0.0139,-0.9999,-0.0094,0.9999,0.0138,-1.0,-0.0095,-0.0005,0.0,-1.2185,0.0645,0.06576473218982953,0.023194827009486402,-0.144615,2.1515649328160587,5.099905263030932,,,356.6282
356.6282,28.9,-0.006,0.066,24.928,0.127,0.063,-0.108,0.022,0.003,-0.108,0.022,0.003,0.542,-0.028,0.807,0.002,0.007,0.002,-0.002,0.0,0.0,851.2,-0.0,0.0,-0.0,0.0,0.0,-0.112,0.0,0.0,0.6686,-0.6193,0.4116,-0.3899,-0.7633,-0.5152,0.6332,0.184,-0.7518,0.907,0.0305,0.42,0.2612,-0.8231,-0.5043,0.3303,0.5671,-0.7545,-0.0018,0.0001,0.0,-0.0017,-0.0017,0.0,-27.6179,36.3792,46.9576,-0.0723,-0.1932,-0.0502,0.0,0.0434,-0.3666,0.0,0.0,0.0,2824681.6804,1817595.4735,5832045.5427,-4724.0771,-4766.7553,3774.2559,2824709.2983,1817559.0942,5831998.585,-4724.0049,-4766.5621,3774.306,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.6775,-1.611,0.0812,0.0003,0.014,-0.9999,-0.0094,0.9999,0.014,-0.9999,-0.0095,-0.0005,0.0,-1.2087,0.067,0.06627216610312356,0.022203603311174516,-0.1445,2.1756359915642527,5.095849742474638,,,356.8293
356.8293,28.879,-0.001,0.066,24.907,0.131,0.064,-0.108,0.022,0.003,-0.108,0.022,0.003,0.542,-0.026,0.805,0.002,0.007,-0.011,-0.002,0.0,0.0,851.183,-0.0,0.0,-0.0,0.0,0.0,-0.112,0.0,0.0,0.6686,-0.6192,0.4118,-0.3899,-0.7635,-0.5149,0.6332,0.1837,-0.7519,0.9069,0.0306,0.4203,0.2614,-0.8232,-0.5039,0.3306,0.5669,-0.7546,-0.0024,0.0001,0.0,-0.0017,-0.0017,0.0,-27.6328,36.3402,46.9477,-0.0739,-0.1912,-0.0472,0.0,0.0434,-0.3666,0.0,0.0,0.0,2823716.2766,1816621.3764,5832816.6211,-4724.8334,-4767.2387,3772.7005,2823743.9094,1816585.0363,5832769.6733,-4724.7595,-4767.0476,3772.7477,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.6563,-1.606,0.0811,0.0003,0.0141,-0.9999,-0.0095,0.9999,0.0141,-0.9999,-0.0094,-0.0004,0.0,-1.2022,0.0709,0.066007575322837,0.022203603311174516,-0.144395,2.170199196986812,5.09214687587976,,,357.0364
357.0364,28.856,0.003,0.067,24.885,0.135,0.065,-0.108,0.022,0.003,-0.108,0.022,0.003,0.543,-0.025,0.803,0.002,0.007,-0.011,-0.003,0.0,0.0,851.183,-0.0,0.0,-0.0,0.0,0.0,-0.112,0.0,0.0,0.6686,-0.6189,0.4121,-0.3899,-0.7638,-0.5145,0.6332,0.1833,-0.752,0.9067,0.0308,0.4206,0.2615,-0.8234,-0.5036,0.3308,0.5666,-0.7547,-0.0027,0.0001,0.0,-0.0017,-0.0017,0.0,-27.6474,36.3023,46.9383,-0.0739,-0.1912,-0.0472,0.0,0.0434,-0.3666,0.0,0.0,0.0,2822776.1203,1815672.8093,5833567.1117,-4725.5678,-4767.7112,3771.183,2822803.7677,1815636.507,5833520.1733,-4725.494,-4767.5201,3771.2301,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.6335,-1.6019,0.0822,0.0003,0.014,-1.0,-0.0094,0.9998,0.0141,-0.9999,-0.0095,-0.0004,0.0,-1.1989,0.0701,0.06706713054842887,0.022203603311174516,-0.14428000000000002,2.179054505413183,5.088091355323465,,,357.2444
357.2444,28.834,0.008,0.068,24.862,0.14,0.065,-0.108,0.022,0.003,-0.108,0.022,0.003,0.543,-0.024,0.801,0.002,0.007,-0.011,-0.003,0.0,0.0,851.183,-0.0,0.0,-0.0,0.0,0.0,-0.112,0.0,0.0,0.6686,-0.6187,0.4125,-0.3899,-0.764,-0.5141,0.6332,0.1829,-0.7521,0.9066,0.0309,0.4209,0.2617,-0.8236,-0.5032,0.3311,0.5663,-0.7548,-0.0027,0.0001,0.0,-0.0017,-0.0017,0.0,-27.6625,36.2631,46.9286,-0.0738,-0.1912,-0.0471,0.0,0.0434,-0.3666,0.0,0.0,0.0,2821802.3896,1814690.4232,5834343.9608,-4726.3282,-4768.2002,3769.6112,2821830.0521,1814654.1601,5834297.0322,-4726.2544,-4768.0091,3769.6584,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,28.6115,-1.5969,0.0831,0.0003,0.014,-1.0,-0.0095,0.9998,0.014,-0.9999,-0.0095,-0.0005,0.0,-1.1957,0.0698,0.06846897107449476,0.022203603311174516,-0.14417,2.188273564331089,5.084212161747879,,,357.4595
